Time,0,2,7,11,15,19,24,27,32,36,40,45,49,53,57,62,66,70,74,78,83,87,91,96,100,104,108,113,117,121,125,129,133,138,142,146,150,154,159,163,167,172,176,180,184,188,193,196,201,205,209,213,218,222,226,230,235,239,243,247,252,256,260,264,268,273,276,281,285,289,294,297,302,306,310,315,319,323,327,332,335,340,344,348,352,357,361,366,369,373,378,382,386,390,395,399,403,408,412,416,420,424,429,433,437,441,446,450,454,458,462,467,471,475,479,483,488,492,496,501,506,509,513,518,522
Manual_Count,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Time,0,2,7,11,15,19,24,27,32,36,40,45,49,53,57,62,66,70,74,78,83,87,91,96,100,104,108,113,117,121,125,129,133,138,142,146,150,154,159,163,167,172,176,180,184,188,193,196,201,205,209,213,218,222,226,230,235,239,243,247,252,256,260,264,268,273,276,281,285,289,294,297,302,306,310,315,319,323,327,332,335,340,344,348,352,357,361,366,369,373,378,382,386,390,395,399,403,408,412,416,420,424,429,433,437,441,446,450,454,458,462,467,471,475,479,483,488,492,496,501,506,509,513,518,522
NETCOMM LIMITED,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Time,0,2,7,11,15,19,24,27,32,36,40,45,49,53,57,62,66,70,74,78,83,87,91,96,100,104,108,113,117,121,125,129,133,138,142,146,150,154,159,163,167,172,176,180,184,188,193,196,201,205,209,213,218,222,226,230,235,239,243,247,252,256,260,264,268,273,276,281,285,289,294,297,302,306,310,315,319,323,327,332,335,340,344,348,352,357,361,366,369,373,378,382,386,390,395,399,403,408,412,416,420,424,429,433,437,441,446,450,454,458,462,467,471,475,479,483,488,492,496,501,506,509,513,518,522
UNKNOWN,0,1,2,3,3,3,3,3,3,3,4,4,4,4,4,5,5,5,6,6,6,5,5,5,5,5,5,5,4,4,4,4,4,3,3,4,4,5,5,6,7,7,8,9,9,9,9,9,9,9,9,9,8,8,8,7,7,6,5,5,4,3,3,3,4,4,4,4,4,5,5,4,4,4,4,4,5,5,6,6,6,6,6,5,5,5,5,4,4,4,4,4,5,5,4,4,3,3,3,3,3,4,5,5,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,4,3,3,2,3,3
Time,0,2,7,11,15,19,24,27,32,36,40,45,49,53,57,62,66,70,74,78,83,87,91,96,100,104,108,113,117,121,125,129,133,138,142,146,150,154,159,163,167,172,176,180,184,188,193,196,201,205,209,213,218,222,226,230,235,239,243,247,252,256,260,264,268,273,276,281,285,289,294,297,302,306,310,315,319,323,327,332,335,340,344,348,352,357,361,366,369,373,378,382,386,390,395,399,403,408,412,416,420,424,429,433,437,441,446,450,454,458,462,467,471,475,479,483,488,492,496,501,506,509,513,518,522
Routerboard.com,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
Time,0,2,7,11,15,19,24,27,32,36,40,45,49,53,57,62,66,70,74,78,83,87,91,96,100,104,108,113,117,121,125,129,133,138,142,146,150,154,159,163,167,172,176,180,184,188,193,196,201,205,209,213,218,222,226,230,235,239,243,247,252,256,260,264,268,273,276,281,285,289,294,297,302,306,310,315,319,323,327,332,335,340,344,348,352,357,361,366,369,373,378,382,386,390,395,399,403,408,412,416,420,424,429,433,437,441,446,450,454,458,462,467,471,475,479,483,488,492,496,501,506,509,513,518,522
"SAMSUNG ELECTRO-MECHANICS CO., LTD.",0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Time,0,2,7,11,15,19,24,27,32,36,40,45,49,53,57,62,66,70,74,78,83,87,91,96,100,104,108,113,117,121,125,129,133,138,142,146,150,154,159,163,167,172,176,180,184,188,193,196,201,205,209,213,218,222,226,230,235,239,243,247,252,256,260,264,268,273,276,281,285,289,294,297,302,306,310,315,319,323,327,332,335,340,344,348,352,357,361,366,369,373,378,382,386,390,395,399,403,408,412,416,420,424,429,433,437,441,446,450,454,458,462,467,471,475,479,483,488,492,496,501,506,509,513,518,522
Billion Electric Co. Ltd.,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Time,0,2,7,11,15,19,24,27,32,36,40,45,49,53,57,62,66,70,74,78,83,87,91,96,100,104,108,113,117,121,125,129,133,138,142,146,150,154,159,163,167,172,176,180,184,188,193,196,201,205,209,213,218,222,226,230,235,239,243,247,252,256,260,264,268,273,276,281,285,289,294,297,302,306,310,315,319,323,327,332,335,340,344,348,352,357,361,366,369,373,378,382,386,390,395,399,403,408,412,416,420,424,429,433,437,441,446,450,454,458,462,467,471,475,479,483,488,492,496,501,506,509,513,518,522
NETGEAR,0,1,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2
