Time,0,2,6,10,14,19,23,27,31,36,40,44,49,53,57,61,65,69,74,78,82,87,91,95,99,103,108,112,116,120,124,129,133,137,142,146,150,155,159,163,167,172,176,180,184,188,193,197,201,206,210,214,218,222,227,231,235,240,244,248,252,256,260,265,269,273,277,281,286,290,294,298,303,307,311,316,320
Manual_Count,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
Time,0,2,6,10,14,19,23,27,31,36,40,44,49,53,57,61,65,69,74,78,82,87,91,95,99,103,108,112,116,120,124,129,133,137,142,146,150,155,159,163,167,172,176,180,184,188,193,197,201,206,210,214,218,222,227,231,235,240,244,248,252,256,260,265,269,273,277,281,286,290,294,298,303,307,311,316,320
ASUSTek COMPUTER INC.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time,0,2,6,10,14,19,23,27,31,36,40,44,49,53,57,61,65,69,74,78,82,87,91,95,99,103,108,112,116,120,124,129,133,137,142,146,150,155,159,163,167,172,176,180,184,188,193,197,201,206,210,214,218,222,227,231,235,240,244,248,252,256,260,265,269,273,277,281,286,290,294,298,303,307,311,316,320
NETCOMM LIMITED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time,0,2,6,10,14,19,23,27,31,36,40,44,49,53,57,61,65,69,74,78,82,87,91,95,99,103,108,112,116,120,124,129,133,137,142,146,150,155,159,163,167,172,176,180,184,188,193,197,201,206,210,214,218,222,227,231,235,240,244,248,252,256,260,265,269,273,277,281,286,290,294,298,303,307,311,316,320
UNKNOWN,0,0,2,2,2,2,3,3,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,5,6,6,5,5,5,5,4,3,4,4,4,4,4,4,3,3,3,3,2,4,4,4
Time,0,2,6,10,14,19,23,27,31,36,40,44,49,53,57,61,65,69,74,78,82,87,91,95,99,103,108,112,116,120,124,129,133,137,142,146,150,155,159,163,167,172,176,180,184,188,193,197,201,206,210,214,218,222,227,231,235,240,244,248,252,256,260,265,269,273,277,281,286,290,294,298,303,307,311,316,320
Apple,0,2,2,2,4,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,7,7,7,7,7,7,7,7,7,7,8,8,7,7,7,7,7,8,8,6,6,6,6,5,5,6,6,6,6,6,6,6,6,6,7,8,9
Time,0,2,6,10,14,19,23,27,31,36,40,44,49,53,57,61,65,69,74,78,82,87,91,95,99,103,108,112,116,120,124,129,133,137,142,146,150,155,159,163,167,172,176,180,184,188,193,197,201,206,210,214,218,222,227,231,235,240,244,248,252,256,260,265,269,273,277,281,286,290,294,298,303,307,311,316,320
Intel Corporate,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time,0,2,6,10,14,19,23,27,31,36,40,44,49,53,57,61,65,69,74,78,82,87,91,95,99,103,108,112,116,120,124,129,133,137,142,146,150,155,159,163,167,172,176,180,184,188,193,197,201,206,210,214,218,222,227,231,235,240,244,248,252,256,260,265,269,273,277,281,286,290,294,298,303,307,311,316,320
"GIGA-BYTE TECHNOLOGY CO.,LTD.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
Time,0,2,6,10,14,19,23,27,31,36,40,44,49,53,57,61,65,69,74,78,82,87,91,95,99,103,108,112,116,120,124,129,133,137,142,146,150,155,159,163,167,172,176,180,184,188,193,197,201,206,210,214,218,222,227,231,235,240,244,248,252,256,260,265,269,273,277,281,286,290,294,298,303,307,311,316,320
Billion Electric Co. Ltd.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time,0,2,6,10,14,19,23,27,31,36,40,44,49,53,57,61,65,69,74,78,82,87,91,95,99,103,108,112,116,120,124,129,133,137,142,146,150,155,159,163,167,172,176,180,184,188,193,197,201,206,210,214,218,222,227,231,235,240,244,248,252,256,260,265,269,273,277,281,286,290,294,298,303,307,311,316,320
"Hon Hai Precision Ind. Co.,Ltd.",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time,0,2,6,10,14,19,23,27,31,36,40,44,49,53,57,61,65,69,74,78,82,87,91,95,99,103,108,112,116,120,124,129,133,137,142,146,150,155,159,163,167,172,176,180,184,188,193,197,201,206,210,214,218,222,227,231,235,240,244,248,252,256,260,265,269,273,277,281,286,290,294,298,303,307,311,316,320
Netgear Inc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1
Time,0,2,6,10,14,19,23,27,31,36,40,44,49,53,57,61,65,69,74,78,82,87,91,95,99,103,108,112,116,120,124,129,133,137,142,146,150,155,159,163,167,172,176,180,184,188,193,197,201,206,210,214,218,222,227,231,235,240,244,248,252,256,260,265,269,273,277,281,286,290,294,298,303,307,311,316,320
"NETGEAR INC.,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time,0,2,6,10,14,19,23,27,31,36,40,44,49,53,57,61,65,69,74,78,82,87,91,95,99,103,108,112,116,120,124,129,133,137,142,146,150,155,159,163,167,172,176,180,184,188,193,197,201,206,210,214,218,222,227,231,235,240,244,248,252,256,260,265,269,273,277,281,286,290,294,298,303,307,311,316,320
"CISCO SYSTEMS, INC.",0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1
Time,0,2,6,10,14,19,23,27,31,36,40,44,49,53,57,61,65,69,74,78,82,87,91,95,99,103,108,112,116,120,124,129,133,137,142,146,150,155,159,163,167,172,176,180,184,188,193,197,201,206,210,214,218,222,227,231,235,240,244,248,252,256,260,265,269,273,277,281,286,290,294,298,303,307,311,316,320
"TP-LINK TECHNOLOGIES CO.,LTD.",0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Time,0,14,19,23,27,31,36,40,44,49,53,57,61,65,69,74,78,82,87,91,95,99,103,108,112,116,120,124,129,133,137,142,146,150,155,159,163,167,172,176,180,184,188,193,197,201,206,210,214,218,222,227,231,235,240,244,248,252,256,260,265,269,273,277,281,286,290,294,298,303,307,311,316,320
SEIKO EPSON CORPORATION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time,0,19,23,27,31,36,40,44,49,53,57,61,65,69,74,78,82,87,91,95,99,103,108,112,116,120,124,129,133,137,142,146,150,155,159,163,167,172,176,180,184,188,193,197,201,206,210,214,218,222,227,231,235,240,244,248,252,256,260,265,269,273,277,281,286,290,294,298,303,307,311,316,320
Netgear Inc.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time,0,19,23,27,31,36,40,44,49,53,57,61,65,69,74,78,82,87,91,95,99,103,108,112,116,120,124,129,133,137,142,146,150,155,159,163,167,172,176,180,184,188,193,197,201,206,210,214,218,222,227,231,235,240,244,248,252,256,260,265,269,273,277,281,286,290,294,298,303,307,311,316,320
Liteon Technology Corporation,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Time,0,23,27,31,36,40,44,49,53,57,61,65,69,74,78,82,87,91,95,99,103,108,112,116,120,124,129,133,137,142,146,150,155,159,163,167,172,176,180,184,188,193,197,201,206,210,214,218,222,227,231,235,240,244,248,252,256,260,265,269,273,277,281,286,290,294,298,303,307,311,316,320
DrayTek Corp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time,0,23,27,31,36,40,44,49,53,57,61,65,69,74,78,82,87,91,95,99,103,108,112,116,120,124,129,133,137,142,146,150,155,159,163,167,172,176,180,184,188,193,197,201,206,210,214,218,222,227,231,235,240,244,248,252,256,260,265,269,273,277,281,286,290,294,298,303,307,311,316,320
"Apple, Inc",0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Time,0,36,40,44,49,53,57,61,65,69,74,78,82,87,91,95,99,103,108,112,116,120,124,129,133,137,142,146,150,155,159,163,167,172,176,180,184,188,193,197,201,206,210,214,218,222,227,231,235,240,244,248,252,256,260,265,269,273,277,281,286,290,294,298,303,307,311,316,320
NETGEAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time,0,36,40,44,49,53,57,61,65,69,74,78,82,87,91,95,99,103,108,112,116,120,124,129,133,137,142,146,150,155,159,163,167,172,176,180,184,188,193,197,201,206,210,214,218,222,227,231,235,240,244,248,252,256,260,265,269,273,277,281,286,290,294,298,303,307,311,316,320
Liteon Tech Corp.,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
Time,0,44,49,53,57,61,65,69,74,78,82,87,91,95,99,103,108,112,116,120,124,129,133,137,142,146,150,155,159,163,167,172,176,180,184,188,193,197,201,206,210,214,218,222,227,231,235,240,244,248,252,256,260,265,269,273,277,281,286,290,294,298,303,307,311,316,320
Nokia Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time,0,57,61,65,69,74,78,82,87,91,95,99,103,108,112,116,120,124,129,133,137,142,146,150,155,159,163,167,172,176,180,184,188,193,197,201,206,210,214,218,222,227,231,235,240,244,248,252,256,260,265,269,273,277,281,286,290,294,298,303,307,311,316,320
Apple Inc,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time,0,61,65,69,74,78,82,87,91,95,99,103,108,112,116,120,124,129,133,137,142,146,150,155,159,163,167,172,176,180,184,188,193,197,201,206,210,214,218,222,227,231,235,240,244,248,252,256,260,265,269,273,277,281,286,290,294,298,303,307,311,316,320
D-Link International,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time,0,74,78,82,87,91,95,99,103,108,112,116,120,124,129,133,137,142,146,150,155,159,163,167,172,176,180,184,188,193,197,201,206,210,214,218,222,227,231,235,240,244,248,252,256,260,265,269,273,277,281,286,290,294,298,303,307,311,316,320
Microsoft Corporation,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time,0,74,78,82,87,91,95,99,103,108,112,116,120,124,129,133,137,142,146,150,155,159,163,167,172,176,180,184,188,193,197,201,206,210,214,218,222,227,231,235,240,244,248,252,256,260,265,269,273,277,281,286,290,294,298,303,307,311,316,320
"Murata Manufacturing Co.,Ltd.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time,0,176,180,184,188,193,197,201,206,210,214,218,222,227,231,235,240,244,248,252,256,260,265,269,273,277,281,286,290,294,298,303,307,311,316,320
Belkin International Inc.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time,0,235,240,244,248,252,256,260,265,269,273,277,281,286,290,294,298,303,307,311,316,320
"Murata Manufacturing Co., Ltd.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time,0,269,273,277,281,286,290,294,298,303,307,311,316,320
"Samsung Electro Mechanics co., LTD.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time,0,286,290,294,298,303,307,311,316,320
Sony Mobile Communications AB,0,0,0,0,0,0,0,0,0,0
Time,0,290,294,298,303,307,311,316,320
ASRock Incorporation,0,0,1,1,1,1,1,1,1
Time,0,290,294,298,303,307,311,316,320
"Samsung Electronics Co.,Ltd",0,0,1,1,1,1,1,1,1
