Num,Time,Timeout,RSSI,Trial Number,Location Code,Manual Count,Total_Devs,Apple,Apple Inc,"Apple, Inc","Apple, Inc.",Askey Computer Corp,ASRock Incorporation,ASUSTek COMPUTER INC.,"Azurewave Technologies., inc.",Belkin International Inc.,Billion Electric Co. Ltd.,"Billion Electric Co., Ltd.","BROTHER INDUSTRIES, LTD.","CABLE TELEVISION LABORATORIES, INC.",Cisco,"CISCO SYSTEMS, INC.","COMPAL INFORMATION (KUNSHAN) CO., LTD.",D-Link International,D-LINK INTERNATIONAL PTE LIMITED,Dell Inc,DrayTek Corp.,Elitegroup Computer System Co.,"ELITEGROUP COMPUTER SYSTEM CO., LTD.",Enerpoint Ltd.,FUJI-XEROX CO. LTD.,GainSpan Corp.,"GIGA-BYTE TECHNOLOGY CO.,LTD.",Hewlett Packard,Hewlett-Packard Company,"Hon Hai Precision Ind. Co.,Ltd.",Hon Hai Precision Ind.Co.Ltd,HTC Corporation,"Huawei Technologies Co., Ltd",IBM,IBM Corp,ICP Electronics Inc.,Intel Corporate,KYOCERA Document Solutions Inc.,Lexmark International Inc.,LG Electronics,Liteon Tech Corp.,Liteon Technology Corporation,"Micro-Star Int'l Co, Ltd",Microsoft,Microsoft Corporation,Motorola Mobility LLC,"Murata Manufactuaring Co.,Ltd.","Murata Manufacturing Co., Ltd.","Murata Manufacturing Co.,Ltd.","NEC Platforms, Ltd",NETCOMM LIMITED,NETGEAR,Netgear Inc,Netgear Inc.,"NETGEAR INC.,","Nintendo Co., Ltd.",Nokia Corporation,OnePlus Tech (Shenzhen) Ltd,Panasonic Automotive Systems Company of America,Paragon Technologies Inc.,PEGATRON CORPORATION,Pittasoft,RICOH COMPANY LTD.,Routerboard.com,"Samsung Elec Co.,Ltd","Samsung Electro Mechanics co., LTD.","Samsung Electro Mechanics co.,LTD.",SAMSUNG ELECTRO-MECHANICS,"SAMSUNG ELECTRO-MECHANICS CO., LTD.","Samsung Electronics Co., LTD","Samsung Electronics Co.,Ltd","Samsung Electronics ITS, Printer division",SEIKO EPSON CORPORATION,Seoul Commtech,"Shenzhen JSR Technology Co.,Ltd.","Shenzhen Ogemray Technology Co., Ltd.","Shenzhen Xin KingBrand enterprises Co.,Ltd",Sierra Wireless Inc,SIRONA DENTAL SYSTEMS GmbH & Co. KG,Sony Mobile Communications AB,"SparkLAN Communications, Inc.",TCT mobile limited,"TP-LINK TECHNOLOGIES CO., LTD.","TP-LINK TECHNOLOGIES CO.,LTD.",Ubiquiti Networks,"Ubiquiti Networks, INC",UNKNOWN,"Verifone, INC.",WISOL,Wistron Corporation,Wistron InfoComm(ZhongShan) Corporation,Zebra Technologies Inc,zte corporation,Zultys Technologies
51,94,60,75,34,1,20,33,6,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0
50,99,60,75,34,1,20,35,6,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0
49,104,60,75,34,1,19,35,7,1,3,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0
48,107,60,75,34,1,19,35,7,1,3,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0
47,113,60,75,34,1,19,36,8,1,3,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0
46,117,60,75,34,1,19,41,9,1,3,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0
45,121,60,75,34,1,20,42,9,1,3,0,0,1,0,0,0,1,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,4,2,2,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0
44,124,60,75,34,1,20,41,8,1,3,0,0,1,0,0,0,2,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,4,2,2,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0
43,130,60,75,34,1,20,40,8,1,3,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,4,2,2,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0
42,133,60,75,34,1,20,43,8,1,3,0,0,1,0,0,0,2,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,4,2,2,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0
41,137,60,75,34,1,20,42,9,1,3,0,0,1,0,0,0,2,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,4,2,2,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0
40,140,60,75,34,1,22,42,9,1,3,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,4,2,2,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0
39,146,60,75,34,1,22,39,5,0,2,0,0,1,0,0,0,2,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,5,2,2,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0
38,149,60,75,34,1,22,40,6,1,2,0,0,1,0,0,0,2,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,5,2,2,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0
37,153,60,75,34,1,22,39,6,1,2,0,0,1,0,0,0,1,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,6,2,2,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0
36,160,60,75,34,1,22,41,6,1,2,0,0,1,0,0,0,2,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,6,3,2,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0
35,165,60,75,34,1,22,41,6,1,2,0,0,1,0,0,0,2,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,6,3,2,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0
34,169,60,75,34,1,22,43,7,1,2,0,0,1,0,0,0,2,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,6,4,2,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0
33,173,60,75,34,1,22,45,7,1,2,0,0,1,0,0,0,2,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,8,4,2,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0
32,177,60,75,34,1,22,47,7,1,2,0,0,1,0,0,0,2,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,8,4,3,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0
31,181,60,75,34,1,22,45,7,1,2,0,0,1,1,0,0,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,8,4,2,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0
30,185,60,75,34,1,22,42,7,1,2,0,0,1,1,0,0,2,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,7,3,2,0,0,0,0,0,1,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0
29,189,60,75,34,1,22,41,7,1,2,0,0,1,1,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,7,3,2,0,0,0,0,0,1,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0
28,193,60,75,34,1,22,46,7,1,2,0,0,1,1,0,0,2,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,7,4,2,0,0,0,0,0,1,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0
27,198,60,75,34,1,22,42,6,1,2,0,0,1,1,0,0,1,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,7,4,2,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0
26,202,60,75,34,1,22,44,8,1,2,0,0,1,1,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,7,4,2,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0
25,206,60,75,34,1,22,43,8,1,2,0,0,1,1,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,6,4,2,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0
24,211,60,75,34,1,22,43,7,0,2,0,0,1,1,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,5,5,2,0,0,0,0,0,1,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0
23,216,60,75,34,1,22,41,7,0,2,0,0,1,1,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,4,4,2,0,0,0,0,0,1,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0
22,220,60,75,34,1,22,37,7,0,2,0,0,1,1,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,4,3,2,0,0,0,0,0,1,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
21,224,60,75,34,1,22,37,7,0,2,0,0,1,1,0,0,1,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,3,3,2,0,0,0,0,0,1,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
20,228,60,75,34,1,20,36,7,0,2,0,0,1,1,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,3,2,2,0,0,0,0,0,1,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0
19,234,60,75,34,1,20,36,8,0,2,0,0,1,1,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,2,2,2,0,0,0,0,0,1,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0
18,238,60,75,34,1,20,37,8,0,2,0,0,1,1,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,3,2,1,0,0,0,0,0,1,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0
17,243,60,75,34,1,20,38,8,0,2,0,0,1,1,0,0,1,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,3,2,1,0,0,0,0,0,1,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0
16,249,60,75,34,1,20,38,8,0,2,0,0,1,1,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0
15,254,60,75,34,1,20,37,8,0,2,0,0,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0
14,259,60,75,34,1,20,39,8,0,2,0,0,1,1,0,0,1,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,3,2,1,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0
13,264,60,75,34,1,20,37,7,0,2,0,0,0,1,0,0,1,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,3,2,2,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0
12,270,60,75,34,1,20,36,7,0,1,0,0,0,1,0,0,1,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0
11,275,60,75,34,1,20,39,7,0,1,0,0,0,1,0,0,1,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,6,2,2,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0
10,280,60,75,34,1,20,41,7,0,1,0,0,0,1,0,0,2,0,0,0,0,2,2,1,1,1,0,0,0,0,0,0,5,2,2,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0
9,286,60,75,34,1,20,40,8,0,1,0,0,1,1,0,0,1,0,0,0,0,2,2,1,1,1,0,0,0,0,0,0,5,2,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0
8,291,60,75,34,1,20,40,8,0,1,0,0,1,1,0,0,2,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,4,2,3,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0
7,297,60,75,34,1,20,39,9,0,1,0,0,1,1,0,0,2,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,4,2,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0
6,302,60,75,34,1,20,40,9,0,1,0,0,1,1,0,0,2,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,5,2,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0
5,308,60,75,34,1,20,41,8,0,1,0,0,1,1,0,0,1,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,7,2,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0
4,314,60,75,34,1,20,40,6,0,2,0,0,1,1,0,0,1,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,6,2,3,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0
3,321,60,75,34,1,20,40,6,0,2,0,0,1,0,0,0,2,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,7,2,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0
2,326,60,75,34,1,20,39,6,0,2,0,0,1,0,0,0,1,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,5,2,3,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0
1,332,60,75,34,1,20,40,6,0,2,0,0,1,0,0,0,2,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,5,2,3,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0
64,0,120,70,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2,120,70,35,1,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
62,6,120,70,35,1,22,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
61,11,120,70,35,1,22,10,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
60,15,120,70,35,1,22,14,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
59,20,120,70,35,1,22,15,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
58,25,120,70,35,1,22,17,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
57,30,120,70,35,1,22,17,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
56,35,120,70,35,1,22,17,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
55,40,120,70,35,1,22,17,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
54,45,120,70,35,1,22,15,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
